Date,Track ID,ID,Speed,Edge time,Edge X,Edge Y,Y,L-NAME,sec,Ymm,y_axis,mm/sec
0816_01_,123,0816_01_123,0.118451698,98.5,8.098411405,218.5772038,22.938891,1 mM,3.283333333,49.33094839,4.933094839,0.764204503
0816_01_,123,0816_01_123,0.089382453,99.5,8.083768571,218.6787973,22.8372975,1 mM,3.316666667,49.11246774,4.911246774,0.576660987
0816_01_,123,0816_01_123,0.108793464,100.5,8.07294149,218.7754574,22.7406374,1 mM,3.35,48.90459656,4.890459656,0.701893316
0816_01_,123,0816_01_123,0.143378959,101.5,8.005750248,218.817198,22.6988968,1 mM,3.383333333,48.81483183,4.881483183,0.925025542
0816_01_,123,0816_01_123,0.212797134,102.5,7.870275286,218.8889661,22.6271287,1 mM,3.416666667,48.66049183,4.866049183,1.372884735
0816_01_,123,0816_01_123,0.355945083,103.5,7.639584372,218.9085919,22.6075029,1 mM,3.45,48.61828581,4.861828581,2.29641989
0816_01_,123,0816_01_123,0.317816745,104.5,7.315817646,218.8266408,22.689454,1 mM,3.483333333,48.79452473,4.879452473,2.050430613
0816_01_,123,0816_01_123,0.178959272,105.5,7.118491231,218.8897413,22.6263535,1 mM,3.516666667,48.65882473,4.865882473,1.154575948
0816_01_,123,0816_01_123,0.054354144,106.5,7.106041557,218.9739127,22.5421821,1 mM,3.55,48.47781097,4.847781097,0.350671897
0816_01_,123,0816_01_123,0.536320566,107.5,6.865728362,218.9553066,22.5607882,1 mM,3.583333333,48.51782409,4.851782409,3.460132684
0816_01_,123,0816_01_123,0.261469913,108.5,6.468204934,218.9435202,22.5725746,1 mM,3.616666667,48.54317118,4.854317118,1.686902665
0816_01_,123,0816_01_123,0.237884476,109.5,6.223971574,218.9199928,22.596102,1 mM,3.65,48.59376774,4.859376774,1.534738555
0816_01_,123,0816_01_123,0.09628915,110.5,6.063016718,218.8755037,22.6405911,1 mM,3.683333333,48.68944323,4.868944323,0.621220323
0816_01_,123,0816_01_123,0.067445035,111.5,5.985332304,218.8511345,22.6649603,1 mM,3.716666667,48.74185011,4.874185011,0.435129258
0816_01_,123,0816_01_123,0.358013618,112.5,5.776350842,218.8214342,22.6946606,1 mM,3.75,48.80572172,4.880572172,2.309765277
0816_01_,123,0816_01_123,0.152358441,113.5,5.525550887,218.7823216,22.7337732,1 mM,3.783333333,48.88983484,4.888983484,0.982957684
0816_01_,123,0816_01_123,0.2709061,114.5,5.33636932,218.690108,22.8259868,1 mM,3.816666667,49.08814366,4.908814366,1.74778129
0816_01_,123,0816_01_123,0.130394917,115.5,5.173790711,218.5750209,22.9410739,1 mM,3.85,49.3356428,4.93356428,0.841257529
0816_01_,123,0816_01_123,0.151496284,116.5,5.095388169,218.4602861,23.0558087,1 mM,3.883333333,49.5823843,4.95823843,0.977395381
0816_01_,123,0816_01_123,0.038364945,117.5,5.043930513,218.3949685,23.1211263,1 mM,3.916666667,49.72285226,4.972285226,0.247515774
0816_01_,123,0816_01_123,0.082010777000000007,118.5,4.989883891,218.3768853,23.1392095,1 mM,3.95,49.76174086,4.976174086,0.529101787
0816_01_,123,0816_01_123,0.292427699,119.5,4.857302266,218.2467206,23.2693742,1 mM,3.983333333,50.04166495,5.004166495,1.886630316
0816_01_,123,0816_01_123,0.022864757,120.5,4.753381832,218.1471675,23.3689273,1 mM,4.016666667,50.25575763,5.025575763,0.147514561
0816_01_,123,0816_01_123,0.075899823,121.5,4.744520311,218.1187306,23.3973642,1 mM,4.05,50.31691226,5.031691226,0.489676277
0816_01_,123,0816_01_123,0.164913605,122.5,4.763898575,218.0013305,23.5147643,1 mM,4.083333333,50.56938559,5.056938559,1.063958742
0816_01_,123,0816_01_123,0.056997305,123.5,4.757205911,217.9207371,23.5953577,1 mM,4.116666667,50.74270473,5.074270473,0.367724548
0816_01_,123,0816_01_123,0.643076919,124.5,4.883027072,217.6375738,23.878521,1 mM,4.15,51.35165806,5.135165806,4.148883348
0816_01_,123,0816_01_123,0.07286503,125.5,5.037408378,217.3919095,24.1241853,1 mM,4.183333333,51.87996839,5.187996839,0.470096968
0816_01_,123,0816_01_123,0.357736578,126.5,5.129740326,217.275098,24.2409968,1 mM,4.216666667,52.13117591,5.213117591,2.307977923
0816_01_,123,0816_01_123,0.557272589,127.5,5.212259761,216.8433877,24.6727071,1 mM,4.25,53.05958516,5.305958516,3.595307026
0816_01_,123,0816_01_123,0.230377592,128.5,5.255063986,216.6674324,24.8486624,1 mM,4.283333333,53.43798366,5.343798366,1.486307045
0816_01_,123,0816_01_123,0.696432811,129.5,5.491438692,216.4742109,25.0418839,1 mM,4.316666667,53.85351376,5.385351376,4.49311491
0816_01_,123,0816_01_123,0.194984306,130.5,5.618880109,216.0989548,25.41714,1 mM,4.35,54.66051613,5.466051613,1.257963265
0816_01_,123,0816_01_123,0.172688479,131.5,5.648632648,216.0252115,25.4908833,1 mM,4.383333333,54.81910387,5.481910387,1.114119219
0816_01_,123,0816_01_123,0.348507391,132.5,5.851431039,215.9015403,25.6145545,1 mM,4.416666667,55.08506344,5.508506344,2.248434781
0816_01_,123,0816_01_123,0.273520403,133.5,5.946309577,215.6370726,25.8790222,1 mM,4.45,55.65381118,5.565381118,1.764647761
0816_01_,123,0816_01_123,0.259756256,134.5,5.923248523,215.3721844,26.1439104,1 mM,4.483333333,56.22346323,5.622346323,1.675846813
0816_01_,123,0816_01_123,0.185359218,135.5,5.865816521,215.1685714,26.3475234,1 mM,4.516666667,56.66134065,5.666134065,1.195865923
0816_01_,123,0816_01_123,0.695877105,136.5,6.059236129,214.8523819,26.6637129,1 mM,4.55,57.34131806,5.734131806,4.48952971
0816_01_,123,0816_01_123,0.185535807,137.5,6.224126485,214.5720265,26.9440683,1 mM,4.583333333,57.9442329,5.79442329,1.197005206
0816_01_,123,0816_01_123,0.270405598,138.5,6.226067077,214.4302997,27.0857951,1 mM,4.616666667,58.24902172,5.824902172,1.744552245
0816_01_,123,0816_01_123,0.331116914,139.5,6.453692038,214.2397369,27.2763579,1 mM,4.65,58.65883419,5.865883419,2.136238155
0816_01_,123,0816_01_123,0.389859973,140.5,6.41403497,214.0798132,27.4362816,1 mM,4.683333333,59.00275613,5.900275613,2.515225632
0816_01_,123,0816_01_123,0.768059284,141.5,6.520840906,213.7520053,27.7640895,1 mM,4.716666667,59.70771935,5.970771935,4.955221187
0816_01_,123,0816_01_123,0.398196815,142.5,6.664175882,213.6347203,27.8813745,1 mM,4.75,59.95994516,5.995994516,2.56901171
0816_01_,123,0816_01_123,0.267442163,143.5,6.594456493,213.6609663,27.8551285,1 mM,4.783333333,59.90350215,5.990350215,1.72543331
0816_01_,123,0816_01_123,0.369240779,144.5,6.696114276,213.7324702,27.7836246,1 mM,4.816666667,59.74973032,5.974973032,2.382198574
0816_01_,123,0816_01_123,0.137870485,145.5,6.675178969,213.9643837,27.5517111,1 mM,4.85,59.25099161,5.925099161,0.889487
0816_01_,123,0816_01_123,0.086317801,146.5,6.66950818,214.0061771,27.5099177,1 mM,4.883333333,59.16111333,5.916111333,0.556889039
0816_01_,123,0816_01_123,0.18024964499999999,147.5,6.780514044,214.0572175,27.4588773,1 mM,4.916666667,59.05134903,5.905134903,1.162900935
0816_01_,123,0816_01_123,0.218029052,148.5,6.809070749,214.2172079,27.2988869,1 mM,4.95,58.70728366,5.870728366,1.406639045
0816_01_,123,0816_01_123,0.327586387,149.5,6.618884415,214.3838868,27.132208,1 mM,4.983333333,58.34883441,5.834883441,2.113460561
0816_01_,123,0816_01_123,0.262396304,150.5,6.5613868,214.5419391,26.9741557,1 mM,5.016666667,58.00893699,5.800893699,1.692879381
0816_01_,123,0816_01_123,0.153456141,151.5,6.724914181,214.6643421,26.8517527,1 mM,5.05,57.74570473,5.774570473,0.990039619
0816_01_,123,0816_01_123,0.380677633,152.5,6.626981438,214.7820425,26.7340523,1 mM,5.083333333,57.49258559,5.749258559,2.455984729
0816_01_,123,0816_01_123,0.213174884,153.5,6.55284964,214.9192724,26.5968224,1 mM,5.116666667,57.19746753,5.719746753,1.375321832
0816_01_,123,0816_01_123,0.157351263,154.5,6.59585811,214.9089939,26.6071009,1 mM,5.15,57.21957183,5.721957183,1.015169439
0816_01_,123,0816_01_123,0.211225852,155.5,6.506968747,214.9483907,26.5677041,1 mM,5.183333333,57.13484753,5.713484753,1.362747432
0816_01_,123,0816_01_123,0.104569617,156.5,6.418613359,215.0358875,26.4802073,1 mM,5.216666667,56.94668237,5.694668237,0.67464269
0816_01_,123,0816_01_123,0.283597872,157.5,6.438115961,215.1475828,26.368512,1 mM,5.25,56.70647742,5.670647742,1.82966369
0816_01_,123,0816_01_123,0.313733058,158.5,6.619188294,215.1592662,26.3568286,1 mM,5.283333333,56.68135183,5.668135183,2.024084245
0816_01_,123,0816_01_123,0.299131375,159.5,6.642650388,215.169563,26.3465318,1 mM,5.316666667,56.65920817,5.665920817,1.929879839
0816_01_,123,0816_01_123,0.15714723,160.5,6.480035355,215.2696089,26.2464859,1 mM,5.35,56.4440557,5.64440557,1.013853097
0816_01_,123,0816_01_123,0.158565584,161.5,6.404673206,215.3273213,26.1887735,1 mM,5.383333333,56.31994301,5.631994301,1.023003768
0816_01_,123,0816_01_123,0.142008175,162.5,6.470076182,215.4346968,26.081398,1 mM,5.416666667,56.08902796,5.608902796,0.916181774
0816_01_,123,0816_01_123,0.119979843,163.5,6.513211378,215.5185703,25.9975245,1 mM,5.45,55.90865484,5.590865484,0.774063503
0816_01_,123,0816_01_123,0.123313563,164.5,6.49205347,215.636001,25.8800938,1 mM,5.483333333,55.6561157,5.56561157,0.795571374
0816_01_,123,0816_01_123,0.400617624,165.5,6.556164776,215.8877302,25.6283646,1 mM,5.516666667,55.11476258,5.511476258,2.584629832
0816_01_,123,0816_01_123,0.279698422,166.5,6.510944407,215.9894687,25.5266261,1 mM,5.55,54.89597011,5.489597011,1.804505948
0816_01_,123,0816_01_123,0.425897979,167.5,6.605381185,215.9659246,25.5501702,1 mM,5.583333333,54.94660258,5.494660258,2.747728897
0816_01_,123,0816_01_123,0.257175652,168.5,6.753171975,216.1469243,25.3691705,1 mM,5.616666667,54.55735591,5.455735591,1.659197755
0816_01_,123,0816_01_123,0.181190572,169.5,6.660188402,216.1808514,25.3352434,1 mM,5.65,54.48439441,5.448439441,1.168971432
0816_01_,123,0816_01_123,0.35951307,170.5,6.454259328,216.1625001,25.3535947,1 mM,5.683333333,54.52385957,5.452385957,2.319439161
0816_01_,123,0816_01_123,0.533174858,171.5,6.507826053,216.3746624,25.1414324,1 mM,5.716666667,54.06759656,5.406759656,3.439837794
0816_01_,123,0816_01_123,0.141801702,172.5,6.702551768,216.5885212,24.9275736,1 mM,5.75,53.60768516,5.360768516,0.91484969
0816_01_,123,0816_01_123,0.3925111,173.5,6.557222543,216.4976875,25.0184073,1 mM,5.783333333,53.80302645,5.380302645,2.532329677
0816_01_,123,0816_01_123,0.526455575,174.5,6.431663238,216.6043649,24.9117299,1 mM,5.816666667,53.57361269,5.357361269,3.396487581
0816_01_,123,0816_01_123,0.195893796,175.5,6.517153752,216.8354847,24.6806101,1 mM,5.85,53.07658086,5.307658086,1.263830942
0816_01_,123,0816_01_123,0.11593866,176.5,6.562221907,216.7702417,24.7458531,1 mM,5.883333333,53.21688839,5.321688839,0.747991355
0816_01_,123,0816_01_123,0.053469331,177.5,6.540856242,216.7426476,24.7734472,1 mM,5.916666667,53.27623054,5.327623054,0.344963426
0816_01_,123,0816_01_123,0.482683288,178.5,6.343167665,216.8385572,24.6775376,1 mM,5.95,53.06997333,5.306997333,3.114085729
0816_01_,123,0816_01_123,0.810803693,179.5,6.515061873,217.016916,24.4991788,1 mM,5.983333333,52.68640602,5.268640602,5.230991568
0816_01_,123,0816_01_123,0.240677812,180.5,6.797479761,217.145558,24.3705368,1 mM,6.016666667,52.40975656,5.240975656,1.552760077
0816_01_,123,0816_01_123,0.188418731,181.5,6.591902725,217.2050916,24.3110032,1 mM,6.05,52.28172731,5.228172731,1.215604716
0816_01_,123,0816_01_123,0.323044864,182.5,6.376862237,217.1190973,24.3969975,1 mM,6.083333333,52.46666129,5.246666129,2.084160413
0816_01_,123,0816_01_123,0.156276334,183.5,6.324287089,217.0484678,24.467627,1 mM,6.116666667,52.61855269,5.261855269,1.008234413
0816_01_,123,0816_01_123,0.102860251,184.5,6.409911182,217.1318682,24.3842266,1 mM,6.15,52.43919699,5.243919699,0.663614523
0816_01_,123,0816_01_123,0.095275423,185.5,6.392389149,217.1465314,24.3695634,1 mM,6.183333333,52.40766323,5.240766323,0.614680148
0816_01_,123,0816_01_123,0.140658763,186.5,6.303530292,217.0694576,24.4466372,1 mM,6.216666667,52.57341333,5.257341333,0.90747589
0816_01_,123,0816_01_123,0.030866424,187.5,6.232283323,217.0251522,24.4909426,1 mM,6.25,52.66869376,5.266869376,0.199138219
0816_01_,123,0816_01_123,0.177340451,188.5,6.166712973,217.0966006,24.4194942,1 mM,6.283333333,52.51504129,5.251504129,1.144131942
0816_01_,123,0816_01_123,0.146032846,189.5,6.176155613,217.1275883,24.3885065,1 mM,6.316666667,52.44840108,5.244840108,0.942147394
0816_01_,123,0816_01_123,0.073696979,190.5,6.252274915,217.0525293,24.4635655,1 mM,6.35,52.60981828,5.260981828,0.475464381
0816_01_,123,0816_01_123,0.068741806,191.5,6.234364914,217.0188454,24.4972494,1 mM,6.383333333,52.68225677,5.268225677,0.443495523
0816_01_,123,0816_01_123,0.156711607,192.5,6.21711474,216.9416683,24.5744265,1 mM,6.416666667,52.84822903,5.284822903,1.011042626
0816_01_,123,0816_01_123,0.281872546,193.5,6.104425301,216.8103018,24.705793,1 mM,6.45,53.13073763,5.313073763,1.818532555
0816_01_,123,0816_01_123,0.052985438,194.5,6.000376588,216.7616117,24.7544831,1 mM,6.483333333,53.23544753,5.323544753,0.341841535
0816_01_,123,0816_01_123,0.197199111,195.5,6.12181589,216.7916191,24.7244757,1 mM,6.516666667,53.17091548,5.317091548,1.272252329
0816_01_,123,0816_01_123,0.244687169,196.5,6.172978393,216.7014595,24.8146353,1 mM,6.55,53.3648071,5.33648071,1.578626897
0816_01_,123,0816_01_123,0.171828365,197.5,6.062870236,216.5320088,24.984086,1 mM,6.583333333,53.7292172,5.37292172,1.108570097
0816_01_,123,0816_01_123,0.259557564,198.5,5.961864669,216.3516612,25.1644336,1 mM,6.616666667,54.11706151,5.411706151,1.674564929
0816_01_,123,0816_01_123,0.248575821,199.5,5.827895331,216.1510761,25.3650187,1 mM,6.65,54.54842731,5.454842731,1.603714974
0816_01_,123,0816_01_123,0.284689751,200.5,5.859801322,216.01839090000001,25.4977039,1 mM,6.683333333,54.83377183,5.483377183,1.836708071
0816_01_,123,0816_01_123,0.51001011,201.5,5.767992586,215.8364338,25.679661,1 mM,6.716666667,55.22507742,5.522507742,3.290387806
0816_01_,123,0816_01_123,0.08579233,202.5,5.588464151,215.7151379,25.8009569,1 mM,6.75,55.48592882,5.548592882,0.553498903
0816_01_,123,0816_01_123,0.340992743,203.5,5.538590967,215.5756947,25.9404001,1 mM,6.783333333,55.78580667,5.578580667,2.199953181
0816_01_,123,0816_01_123,0.366627799,204.5,5.336090072,215.2858191,26.2302757,1 mM,6.816666667,56.40919505,5.640919505,2.365340639
0816_01_,123,0816_01_123,0.116776621,205.5,5.167906019,215.1357406,26.3803542,1 mM,6.85,56.73194452,5.673194452,0.753397555
0816_01_,123,0816_01_123,0.118296809,206.5,5.159009949,215.0998492,26.4162456,1 mM,6.883333333,56.80913032,5.680913032,0.763205219
0816_01_,123,0816_01_123,0.351713561,207.5,5.070083696,214.9587193,26.5573755,1 mM,6.916666667,57.11263548,5.711263548,2.269119748
0816_01_,123,0816_01_123,0.340273073,208.5,4.788390057,214.7585229,26.7575719,1 mM,6.95,57.54316538,5.754316538,2.195310148
0816_01_,123,0816_01_123,0.447947746,209.5,4.428992517,214.7260568,26.790038,1 mM,6.983333333,57.61298495,5.761298495,2.889985458
0816_01_,123,0816_01_123,0.384244735,210.5,4.204905764,214.5932399,26.9228549,1 mM,7.016666667,57.89861269,5.789861269,2.47899829
0816_01_,123,0816_01_123,0.508743554,211.5,4.095149268,214.168128,27.3479668,1 mM,7.05,58.81283183,5.881283183,3.282216477
0816_01_,123,0816_01_123,0.33523418,212.5,3.895275562,213.7991143,27.7169805,1 mM,7.083333333,59.60640968,5.960640968,2.162801161
0816_01_,123,0816_01_123,0.954410166,213.5,3.544476464,213.2584047,28.2576901,1 mM,7.116666667,60.76922602,6.076922602,6.157484942
0816_01_,123,0816_01_123,1.093537611,214.5,3.136607135,212.3292848,29.18681,1 mM,7.15,62.76733333,6.276733333,7.055081361
0816_01_,123,0816_01_123,0.297543665,215.5,3.083881931,211.6972138,29.818881,1 mM,7.183333333,64.12662581,6.412662581,1.919636548
0816_01_,123,0816_01_123,0.166579742,216.5,3.218759448,211.5126591,30.0034357,1 mM,7.216666667,64.52351763,6.452351763,1.074708013
0816_01_,123,0816_01_123,0.118408983,217.5,3.30654887,211.4566981,30.0593967,1 mM,7.25,64.64386387,6.464386387,0.763928923
0816_01_,123,0816_01_123,0.305604881,218.5,3.377879478,211.3255125,30.1905823,1 mM,7.283333333,64.92598344,6.492598344,1.971644394
0816_01_,123,0816_01_123,0.065808789,219.5,3.419889982,211.1535213,30.3625735,1 mM,7.316666667,65.29585699,6.529585699,0.424572832
0816_01_,123,0816_01_123,0.20731928,220.5,3.389280044,211.2202653,30.2958295,1 mM,7.35,65.15232151,6.515232151,1.337543742
0816_01_,123,0816_01_123,0.195078571,221.5,3.411359639,211.2495487,30.2665461,1 mM,7.383333333,65.08934645,6.508934645,1.258571426
0816_01_,123,0816_01_123,0.241878592,222.5,3.510060532,211.3113616,30.2047332,1 mM,7.416666667,64.95641548,6.495641548,1.560507045
0816_01_,123,0816_01_123,0.027341081,223.5,3.541010515,211.4386969,30.0773979,1 mM,7.45,64.68257613,6.468257613,0.176394071
0816_01_,123,0816_01_123,0.067768424,224.5,3.530375682,211.420707,30.0953878,1 mM,7.483333333,64.72126409,6.472126409,0.437215639
0816_01_,123,0816_01_123,0.124410285,225.5,3.547917019,211.3463979,30.1696969,1 mM,7.516666667,64.8810686,6.48810686,0.802647
0816_01_,123,0816_01_123,0.190744513,226.5,3.628658073,211.2122583,30.3038365,1 mM,7.55,65.16954086,6.516954086,1.230609761
0816_01_,123,0816_01_123,1.002411124,227.5,3.833924211,210.6526943,30.8634005,1 mM,7.583333333,66.3729043,6.63729043,6.467168542
0816_01_,123,0816_01_123,0.788418661,228.5,4.101307767,209.7986499,31.7174449,1 mM,7.616666667,68.20955892,6.820955892,5.086572006
0816_01_,123,0816_01_123,0.336767719,229.5,4.185239471,209.2510774,32.2650174,1 mM,7.65,69.38713419,6.938713419,2.172694961
0816_01_,123,0816_01_123,0.065049099,230.5,4.168010818,209.0514189,32.4646759,1 mM,7.683333333,69.81650731,6.981650731,0.419671606
0816_01_,123,0816_01_123,0.122917536,231.5,4.22378436,208.9883981,32.5276967,1 mM,7.716666667,69.95203591,6.995203591,0.793016361
0816_01_,123,0816_01_123,0.255142934,232.5,4.193035218,208.8618428,32.654252,1 mM,7.75,70.22419785,7.022419785,1.646083445
0816_01_,123,0816_01_123,0.228217924,233.5,4.153800662,208.660939,32.8551558,1 mM,7.783333333,70.65624903,7.065624903,1.472373703
0816_01_,123,0816_01_123,0.656322662,234.5,4.381923214,208.2838061,33.2322887,1 mM,7.816666667,71.46728753,7.146728753,4.234339755
0816_01_,123,0816_01_123,0.166634067,235.5,4.550411134,207.9296221,33.5864727,1 mM,7.85,72.22897355,7.222897355,1.075058497
0816_01_,123,0816_01_123,0.991264805,236.5,4.872134869,207.4837741,34.0323207,1 mM,7.883333333,73.18778645,7.318778645,6.395256806
0816_01_,123,0816_01_123,0.280674656,237.5,5.092406349,207.0413246,34.4747702,1 mM,7.916666667,74.13929075,7.413929075,1.810804232
0816_01_,123,0816_01_123,0.699743634,238.5,5.133574073,206.6502846,34.8658102,1 mM,7.95,74.98023699,7.498023699,4.514475058
0816_01_,123,0816_01_123,0.272885026,239.5,5.265960612,206.2037117,35.3123831,1 mM,7.983333333,75.94060882,7.594060882,1.760548555
0816_01_,123,0816_01_123,0.314752968,240.5,5.234191357,205.9123552,35.6037396,1 mM,8.016666667,76.56718194,7.656718194,2.03066431
0816_01_,123,0816_01_123,0.659173118,241.5,5.276361331,205.4291821,36.0869127,1 mM,8.05,77.60626387,7.760626387,4.252729794
0816_01_,123,0816_01_123,0.322599737,242.5,5.353586369,204.9444502,36.5716446,1 mM,8.083333333,78.64869806,7.864869806,2.081288626
0816_01_,123,0816_01_123,0.115180381,243.5,5.324771243,204.7927708,36.723324,1 mM,8.116666667,78.97489032,7.897489032,0.743099232
0816_01_,123,0816_01_123,0.821410642,244.5,5.065533759,204.4423371,37.0737577,1 mM,8.15,79.72851118,7.972851118,5.299423497
0816_01_,123,0816_01_123,0.308858725,245.5,4.835344914,203.9329398,37.583155,1 mM,8.183333333,80.82398925,8.082398925,1.992636935
0816_01_,123,0816_01_123,0.120974063,246.5,4.750364038,203.7605137,37.7555811,1 mM,8.216666667,81.19479806,8.119479806,0.780477826
0816_01_,123,0816_01_123,0.268836455,247.5,4.7956313,203.6525652,37.8635296,1 mM,8.25,81.42694538,8.142694538,1.734428742
0816_01_,123,0816_01_123,0.715562868,248.5,4.654334676,203.3030036,38.2130912,1 mM,8.283333333,82.17869075,8.217869075,4.616534632
0816_01_,123,0816_01_123,0.155104524,249.5,4.397048346,202.9645087,38.5515861,1 mM,8.316666667,82.90663677,8.290663677,1.000674348
0816_01_,123,0816_01_123,0.314256972,250.5,4.249977808,202.8048977,38.7111971,1 mM,8.35,83.24988624,8.324988624,2.027464335
0816_01_,123,0816_01_123,0.531094047,251.5,4.256550461,202.4958261,39.0202687,1 mM,8.383333333,83.91455634,8.391455634,3.426413206
0816_01_,123,0816_01_123,0.389120204,252.5,4.516559449,202.1170762,39.3990186,1 mM,8.416666667,84.72907226,8.472907226,2.510452929
0816_01_,123,0816_01_123,0.466054284,253.5,4.433523783,201.8501039,39.6659909,1 mM,8.45,85.30320624,8.530320624,3.006801832
0816_01_,123,0816_01_123,0.474644189,254.5,4.218671161,201.4990763,40.0170185,1 mM,8.483333333,86.0581043,8.60581043,3.062220574
0816_01_,123,0816_01_123,0.425345379,255.5,4.39907918,201.1706098,40.345485,1 mM,8.516666667,86.76448387,8.676448387,2.744163735
0816_01_,123,0816_01_123,0.463373758,256.5,4.50284575,200.8649602,40.6511346,1 mM,8.55,87.42179484,8.742179484,2.989508116
